id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat,delegation
1254,117,2,1,False,True,True,0,False,True,False,False,False,True,False,275000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1255,150,3,2,False,True,False,0,False,False,False,False,False,False,False,300000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1256,90,2,1,False,True,True,0,False,False,False,False,False,True,False,190000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1257,110,3,1,False,True,True,4,False,False,False,False,False,False,False,100000,appartement,35.8040805,10.6024567,sousse riadh,sousse riadh
1258,178,4,2,False,False,False,3,True,True,False,False,True,True,False,440000,appartement,36.8134113,10.1321911,le bardo,le bardo
1259,270,4,3,False,True,True,0,False,False,True,False,True,True,True,1350000,appartement,36.8749751,10.2454267,la soukra,la soukra
1260,92,0,1,False,False,False,0,False,False,False,False,False,False,False,745000,appartement,36.8873334,10.315339,la marsa,la marsa
1261,151,0,1,False,True,True,0,True,False,True,True,True,True,False,650000,appartement,36.8873334,10.315339,la marsa,la marsa
1262,305,4,2,False,True,False,0,False,False,True,True,True,True,True,1250000,appartement,36.4012665,10.5572827,hammamet,hammamet
1263,60,1,1,False,True,False,3,False,False,False,False,True,True,False,150000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1264,100,2,1,False,True,False,2,False,False,False,True,True,True,False,240000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1265,70,1,1,False,True,True,1,False,True,False,False,True,True,False,145000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1266,64,1,1,False,True,False,3,False,False,False,True,True,False,False,146000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1267,152,2,2,False,True,True,2,False,False,False,False,True,True,False,350000,appartement,36.9051527,10.2982512,la marsa,gammarth
1268,140,3,2,False,True,False,1,True,False,False,True,True,True,False,690000,appartement,36.8873334,10.315339,la marsa,la marsa
1269,60,1,1,False,True,True,1,False,False,False,False,False,True,False,120000,appartement,35.851517017,10.58911496,hammam sousse ghrabi,Non spécifié
1270,58,1,1,False,True,False,4,True,True,False,False,True,True,False,185000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1271,130,3,1,False,True,True,2,False,False,False,False,True,False,False,280000,appartement,35.851517017,10.58911496,hammam sousse ghrabi,Non spécifié
1272,75,1,1,False,True,False,0,False,False,False,False,False,False,False,135000,appartement,36.9335323,11.0681213,hammam ghezèze,Non spécifié
1273,212,3,3,False,True,False,7,True,True,False,False,True,True,False,601000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1274,168,2,3,False,True,True,0,True,True,True,False,True,True,False,823000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1275,140,3,3,False,True,True,3,True,True,False,True,True,True,False,550000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1276,70,2,2,False,True,False,0,True,False,False,False,True,True,False,187000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1277,121,3,2,False,True,True,2,False,False,False,True,True,True,False,485000,appartement,36.4693627,10.7809776,beni khiar,beni khiar
1278,109,2,2,False,True,False,1,False,True,False,True,True,True,False,391000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1279,143,3,2,False,True,True,1,True,True,True,True,True,True,True,400000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1280,120,3,2,False,True,True,3,True,False,False,True,True,False,False,250000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1281,85,2,1,False,True,False,3,True,False,False,True,True,False,False,200000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1282,93,2,1,False,True,False,2,False,False,False,True,False,False,False,186000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1283,80,2,2,False,True,False,3,False,False,False,True,False,False,False,155000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1284,273,3,3,False,True,True,0,True,True,False,False,True,True,False,1400000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1285,273,3,1,False,False,False,0,True,False,False,False,False,False,False,1350000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1286,127,3,2,False,True,True,0,True,True,False,False,True,True,False,360000,appartement,36.7331656,10.3124307,boumhel bassatine,bou mhel
1287,70,2,1,False,True,True,0,True,False,False,True,False,False,False,250000,appartement,36.8749751,10.2454267,la soukra,la soukra
1288,47,1,1,False,False,False,1,True,True,False,False,True,True,False,220000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1289,128,3,2,False,True,False,1,False,True,True,False,True,True,False,478000,appartement,36.8568947,10.1725737,ariana ville,el menzah 8
1290,128,3,3,False,True,False,2,False,True,False,False,True,True,False,432000,appartement,36.8443809,10.1819354,el menzah,el menzah 9
1291,122,3,1,False,True,True,2,False,True,False,False,False,False,False,235000,appartement,36.8106236,10.1807645,tunis,la fayette
1292,104,2,1,False,True,False,0,False,False,False,False,True,True,True,315000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1293,190,3,1,False,True,True,0,False,False,True,False,False,False,False,685000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1294,97,2,1,False,True,True,2,True,True,False,False,True,True,False,230000,appartement,36.8113307,10.0947037,la manouba,la manouba
1295,76,1,1,False,True,False,3,False,True,False,True,True,True,False,310000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1296,117,2,1,False,True,False,3,True,False,False,False,True,False,False,290000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1297,41,1,1,False,True,True,1,False,True,False,True,True,True,False,154000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1298,30,1,1,False,True,True,2,False,True,False,False,True,True,False,126000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1299,100,2,2,False,True,False,2,False,False,False,True,True,True,False,210000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1300,85,2,1,False,True,False,3,False,False,False,True,False,False,False,187000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1301,87,1,1,False,True,False,2,False,False,False,True,True,True,True,420000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1302,116,2,2,True,False,False,0,False,True,False,False,True,True,True,570200,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1303,170,3,2,False,True,True,1,True,True,False,False,True,True,False,360000,appartement,36.7331656,10.3124307,boumhel bassatine,bou mhel
1304,75,1,1,False,True,True,0,False,False,True,True,False,False,False,420000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1305,170,3,2,False,False,False,0,False,True,True,False,False,True,False,510000,appartement,36.8134113,10.1321911,le bardo,le bardo
1306,150,4,2,False,True,True,3,False,True,True,True,True,True,False,395000,appartement,36.8423974,10.1571247,el menzah,el manar 2
1307,126,2,1,False,True,False,1,True,True,False,True,True,True,False,360000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1308,70,1,1,False,True,True,0,True,True,False,True,True,True,True,355000,appartement,36.8749751,10.2454267,la soukra,la soukra
1309,137,3,2,False,True,False,3,False,True,True,True,True,True,False,558000,appartement,35.8419792,10.6249068,sousse corniche,Non spécifié
1310,45,1,1,False,True,False,3,False,False,False,False,False,False,False,130000,appartement,35.8419792,10.6249068,sousse corniche,Non spécifié
1311,145,3,2,False,True,True,5,True,True,False,False,True,True,False,340000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
1312,117,2,1,False,True,False,3,True,True,False,False,True,True,False,490000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1313,220,3,3,False,True,True,0,True,True,False,True,True,True,False,1050000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1314,107,2,1,False,False,False,0,False,False,False,False,True,True,False,388000,appartement,36.8749751,10.2454267,la soukra,la soukra
1315,85,2,1,False,True,False,0,False,False,False,True,True,False,False,235000,appartement,36.8882686,11.0674913,hammam el ghezaz,Non spécifié
1316,65,2,1,False,True,False,1,False,False,False,False,True,True,False,220000,appartement,36.4512897,10.7355915,nabeul,nabeul
1317,123,3,2,False,False,False,0,False,False,True,False,True,True,False,560000,appartement,36.4693627,10.7809776,beni khiar,beni khiar
1318,101,3,1,False,True,True,1,True,False,False,False,True,True,False,215000,appartement,36.7331656,10.3124307,boumhel bassatine,cité essalem
1319,125,2,1,False,True,True,1,True,True,False,True,True,True,False,400000,appartement,36.4512897,10.7355915,nabeul,nabeul
1320,128,2,1,False,True,True,0,True,True,False,True,True,True,False,400000,appartement,36.4512897,10.7355915,nabeul,nabeul
1321,110,2,1,False,True,False,0,False,False,False,False,False,False,False,185000,appartement,36.4512897,10.7355915,nabeul,nabeul
1322,123,2,2,False,True,False,7,False,True,False,False,True,True,False,494440,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1323,60,1,1,False,False,False,0,True,False,True,False,False,True,True,395000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1324,69,1,1,False,False,False,0,False,True,False,False,True,True,False,276000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1325,70,2,1,False,False,False,0,False,False,False,False,False,False,False,80000,appartement,36.81232,10.1263143,le bardo,ksar said
1326,103,2,2,True,False,False,0,False,True,True,False,True,True,True,579100,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1327,115,3,2,False,True,True,3,False,True,False,False,True,True,False,245000,appartement,36.8423974,10.1571247,el menzah,el manar 2
1328,95,1,1,False,True,False,0,True,False,True,False,False,False,False,430000,appartement,36.8637363,10.3075097,la marsa,sidi daoued
1329,96,2,2,False,True,False,3,True,True,False,False,True,True,False,600000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1330,60,1,1,False,True,True,3,False,True,False,True,True,True,False,380000,appartement,36.822587,10.3086958,la goulette,la goulette casino
1331,102,2,1,False,True,True,3,True,True,False,True,True,True,False,440000,appartement,36.8133756,10.2930588,la goulette,la goulette
1332,126,2,2,True,False,False,0,False,False,False,False,True,True,True,617200,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1333,390,3,2,False,True,True,1,False,False,True,True,True,True,False,410000,appartement,36.4512897,10.7355915,nabeul,nabeul
1334,100,2,1,False,True,False,0,False,False,False,True,False,False,False,850000,appartement,36.8873334,10.315339,la marsa,la marsa
1335,472,4,2,False,True,False,0,True,True,True,False,True,True,False,560000,appartement,36.8134113,10.1321911,le bardo,le bardo
1336,370,4,3,False,True,False,0,False,False,True,False,True,True,True,1680000,appartement,36.8917433,10.3116247,la marsa,gammarth supérieur
1337,170,3,2,False,True,True,2,True,True,True,False,True,True,False,650000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1338,60,2,1,False,False,False,4,False,False,False,False,False,False,False,115000,appartement,36.8106236,10.1807645,tunis,la fayette
1339,63,1,1,False,True,True,3,False,True,False,False,True,True,True,275000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1340,62,2,1,False,True,True,3,True,True,False,False,True,False,True,255000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1341,29,1,1,False,True,False,0,False,False,False,False,True,False,True,150000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1342,67,1,1,False,False,False,3,False,True,False,False,True,True,False,215000,appartement,36.8656931,10.1687265,ariana ville,les jardins d'el menzah 2
1343,120,3,1,False,False,False,0,False,False,True,True,False,False,False,640000,appartement,35.8749788,10.5935183,hammam sousse,cité de la plage
1344,60,1,1,False,True,True,0,False,True,False,False,True,True,False,186000,appartement,36.8479251,10.2611996,la marsa,aouina
1345,135,2,2,False,True,False,4,True,True,False,False,True,True,False,369000,appartement,36.8479251,10.2611996,la marsa,aouina
1346,142,3,1,False,False,False,5,True,True,False,False,True,True,False,340000,appartement,36.8113307,10.0947037,la manouba,la manouba
1347,128,3,2,False,True,True,6,True,True,True,True,True,True,False,245000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1348,129,2,1,False,True,False,2,True,True,True,False,True,True,False,640000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1349,70,2,1,False,True,True,3,False,False,False,False,False,False,False,70000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
1350,101,2,2,True,False,False,0,False,True,True,False,True,True,True,623700,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1351,129,2,2,True,False,False,0,False,True,False,False,True,True,False,640000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1352,65,1,1,False,True,True,2,False,True,False,False,True,True,False,195000,appartement,36.8133756,10.2930588,la goulette,la goulette
1353,132,2,2,False,True,False,3,True,True,False,False,True,True,False,430000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
1354,78,2,1,False,False,False,0,False,True,False,False,True,True,False,299000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1355,91,2,1,False,True,False,3,True,True,False,False,True,True,True,350000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1356,95,2,1,False,True,True,0,False,False,False,True,False,False,False,195000,appartement,36.8882686,11.0674913,hammam el ghezaz,Non spécifié
1357,124,2,2,True,False,False,0,False,False,False,False,True,True,True,607800,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1358,135,2,1,False,True,True,0,True,False,True,False,False,False,False,580000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1359,120,2,1,False,True,False,0,False,False,True,False,True,True,False,340000,appartement,35.8913101,10.5852113,hammam sousse,el kantaoui
1360,65,1,1,False,True,True,0,False,False,False,False,False,False,False,186000,appartement,35.503642,11.0682429,mahdia,Non spécifié
1361,89,1,1,False,True,False,2,True,True,False,True,True,True,False,350000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
1362,71,2,1,False,True,True,1,False,True,False,True,True,True,True,260000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
