,id,url,titre,categorie,gouvernorat,neuf,source
483,483,https://www.tayara.tn/item/maisons-et-villas/monastir/monastir/-vendre-maison-de-style-traditionnel-centre-ville-de-monastir/68b57988711369bbe4f594f6/,À Vendre ; Maison De Style Traditionnel – Centre ; Ville de Monastir,Maisons et Villas,Monastir,False,tayara
484,484,https://www.tayara.tn/item/appartements/monastir/monastir/a-vendre-superbe-appartement-s3-skans-monastir/6921b6b8265523b710e99171/,"A VENDRE – Superbe Appartement S+3 à Skanès, Monastir",Appartements,Monastir,False,tayara
485,485,https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-appartement-meubl-en-rezdechausse-emplacement-stratgique-monastir/68162adbc1f8f57898e8cbeb/,À Vendre – Appartement Meublé en Rez-de-Chaussée | Emplacement Stratégique à Monastir,Appartements,Monastir,False,tayara
486,486,https://www.tayara.tn/item/appartements/tunis/la-goulette/s2-vue-sur-lac/6937e0378914daae51985e45/,s2 vue sur lac,Appartements,Tunis,False,tayara
487,487,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-en-cours-de-finition-sahloul4/682877db41532c94f15b7351/,à vendre un s2 en cours de finition à sahloul4,Appartements,Sousse,False,tayara
488,488,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-en-cours-de-finition-sahloul4/683ddd6ea2a7af120624ee55/,à vendre un s3 en cours de finition à sahloul4,Appartements,Sousse,False,tayara
489,489,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-spacieux-sahloul4/68cd83ec07c7711d7c709a4e/,à vendre un s+3 spacieux à sahloul4,Appartements,Sousse,False,tayara
490,490,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-spacieux-sahloul4/68cd818d516f1ddb82de1ad5/,à vendre un s+3 spacieux à sahloul4,Appartements,Sousse,False,tayara
491,491,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-direct-promoteur-sahloul4/683eca62e1e62e32ffb974f4/,à vendre un s3 direct promoteur à sahloul4,Appartements,Sousse,False,tayara
492,492,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-direct-promoteur-sahloul4/683ec798e1e62e32ffb97286/,à vendre un s2 direct promoteur à sahloul4,Appartements,Sousse,False,tayara
493,493,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-direct-promoteur-sahloul/6912f620265523b710e257e8/,à vendre un s2 direct promoteur à sahloul,Appartements,Sousse,False,tayara
494,494,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-luxueux-sahloul-4/68ff8341b756576ab409c87d/,à vendre un s+2 luxueux à sahloul 4,Appartements,Sousse,False,tayara
495,495,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-s3-spacieux-et-moderne-sahloul4/6746fd5a0d8480a1e018879e/,à vendre s+3  spacieux et moderne à sahloul4,Appartements,sousse,False,tayara
496,496,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-direct-promoteur-sahloul4/69202c18265523b710e8d58a/,à vendre un s3 direct promoteur à sahloul4,Appartements,Sousse,False,tayara
497,497,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-direct-promoteur-sahloul4/6920306f265523b710e8d813/,à vendre un s3 direct promoteur à sahloul4,Appartements,Sousse,False,tayara
498,498,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-bel-appartement-sahloul4/68cd8828516f1ddb82de2010/,à vendre bel appartement à sahloul4,Appartements,Sousse,False,tayara
499,499,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-direct-promoteur-sahloul4/683ece19e1e62e32ffb97806/,à vendre un s2 direct promoteur à sahloul4,Appartements,Sousse,False,tayara
500,500,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s3-avec-parking-sahloul4/69202728265523b710e8d274/,à vendre un s+3 avec parking  à sahloul4,Appartements,Sousse,False,tayara
501,501,https://www.tayara.tn/item/appartements/sousse/khzema/-vendre-un-s2-direct-promoteur-khzema-ouest/6912f8b7145e1617cba33235/,à vendre un s+2 direct promoteur à khzema ouest,Appartements,Sousse,False,tayara
502,502,https://www.tayara.tn/item/appartements/sousse/sahloul/-vendre-un-s2-direct-promoteur-a-sahloul4/692819d0265523b710ec0c0f/,à vendre  un s2 direct promoteur a sahloul4,Appartements,Sousse,False,tayara
503,503,https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/-vendre-immeuble-innacheve-a-sahloul4/6835938ccf58eeced2471cee/,à vendre immeuble innachevèe a sahloul4,Maisons et Villas,Sousse,False,tayara
504,504,https://www.tayara.tn/item/maisons-et-villas/sousse/khzema/-vendre-une-villa-khzema-ouest/6908af268e4e0e4acb5c53ca/,à vendre une villa à khzema ouest,Maisons et Villas,Sousse,False,tayara
505,505,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/a-vendre-appartement-s1-au-4-eme-etage-sans-ascenseur-a-nouvelle-madina-avec-meublee/6937dd668914daae51985c99/,A vendre appartement s+1 au 4 eme etage sans ascenseur a nouvelle madina avec meublee,Appartements,Ben Arous,False,tayara
506,506,https://www.tayara.tn/item/appartements/nabeul/mrezga/un-s1-avec-une-trs-belle-vue-sur-piscine-vendre-afh2-mrezga-nabeul/68da4699b63311fc4f25cc10/,Un S+1 avec une très belle vue sur piscine à vendre à AFH2 Mrezga Nabeul,Appartements,Nabeul,False,tayara
507,507,https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-1/-vendre-villa-de-380-m-el-menzah-1/69369b6e8914daae5197c1fe/,À VENDRE – Villa de 380 m² à El Menzah 1,Maisons et Villas,Tunis,False,tayara
508,508,https://www.tayara.tn/item/maisons-et-villas/tunis/alain-savary/villa-a-vendre-alain-savary/682dddb76238a0abfdd47200/,Villa a vendre à Alain Savary,Maisons et Villas,Tunis,False,tayara
509,509,https://www.tayara.tn/item/maisons-et-villas/tunis/monfleury/villa-vendre-montfleury/692459a0da5d3acb89b341ae/,Villa à vendre à Montfleury,Maisons et Villas,Tunis,False,tayara
510,510,https://www.tayara.tn/item/maisons-et-villas/tunis/ezzouhour/cite-ezzouhour-4-tunis-etage-de-villa-vendre-avec-certificat-de-proprit/6937cc89cd04d08be747d9f3/,CITE EZZOUHOUR 4 - TUNIS  : ETAGE DE VILLA  À VENDRE AVEC CERTIFICAT DE PROPRIÉTÉ,Maisons et Villas,Tunis,False,tayara
511,511,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-r2-avec-piscine-kelibia-la-blanche/68ff7f74a8da4ccab904f4db/,Villa R+2 avec piscine à Kelibia la blanche,Maisons et Villas,Nabeul,False,tayara
512,512,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-appartemnt-s3-neuf-chotrana-1/692abc77145e1617cbadd62e/,A vendre un appartemnt S+3 neuf à Chotrana 1,Appartements,Ariana,False,tayara
513,513,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-midoun/villa-avec-piscine-route-de-phare-djerba-vendre/69131eb5265523b710e27885/,villa avec piscine route de phare Djerba à vendre,Maisons et Villas,Médenine,False,tayara
514,514,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-vendre-appartement-s2-ain-zaghouan-nord/692db04d145e1617cbaed93f/,A vendre appartement s+2  Ain Zaghouan Nord,Appartements,Tunis,False,tayara
515,515,https://www.tayara.tn/item/maisons-et-villas/sousse/kala-kebira/terrain-avec-villa-s2-avec-piscine-route-condar-vers-kalaa-kebira/692ebe6e265523b710ee68b6/,Terrain avec Villa S+2 avec piscine   à route Condar vers Kalaa Kebira,Maisons et Villas,Sousse,False,tayara
516,516,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/3-tages-inachevs-a-bizerte/6937330d8914daae51982d80/,3 étages inachevés a bizerte,Maisons et Villas,Bizerte,False,tayara
517,517,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s3-neuf-de-150m-ain-zaghouan/685fa74ad5464a896c9d3555/,A vendre appartement S+3 neuf de 150m²  à Ain zaghouan,Appartements,Tunis,False,tayara
518,518,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/2-villas-vendre-occasion-ne-pas-rater-sur-la-route-x-ct-du-bardo-et-trs-proche-du-manar-1-bon-prix-/69371c55cd04d08be747a32d/,2 Villas à vendre ( occasion à ne pas rater ) sur la route X à côté du Bardo et très proche du Manar 1 à bon prix 😍,Maisons et Villas,Tunis,False,tayara
519,519,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-houmt-souk/maison-jerba-houmet-souk/693711978914daae51981650/,maison jerba houmet souk,Maisons et Villas,Médenine,False,tayara
520,520,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/villa-cit-el-amal-fouchana/69370d288914daae51981362/,Villa à cité el amal fouchana,Maisons et Villas,Ben Arous,False,tayara
521,521,https://www.tayara.tn/item/maisons-et-villas/tunis/carthage/entre-carthage-byrsa-et-carthage-salambo-sur-lavenue-principale-habib-bourguiba-a-vendre-villa-sur-deux-niveaux-spars/69370216cd04d08be7479193/,Entre Carthage Byrsa et Carthage Salambo sur l’Avenue principale Habib Bourguiba : A Vendre Villa sur deux niveaux séparés,Maisons et Villas,Tunis,False,tayara
522,522,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-cit-ksiba-kelibia/6865335dd5464a896ca0fa14/,Appartements à cité Ksiba Kelibia,Appartements,Nabeul,False,tayara
523,523,https://www.tayara.tn/item/maisons-et-villas/sousse/sousse/maison-bouhsina-proche-de-toutes-commodits/6741c4fa3c20a99fb55711f5/,Maison  à Bouhsina  Proche de toutes Commodités,Maisons et Villas,Sousse,False,tayara
524,524,https://www.tayara.tn/item/maisons-et-villas/sousse/sousse/villa-de-plain-pied-sousse-proche-de-toutes-commodits/68fb7ceeb756576ab407b576/,"Villa de Plain Pied à Sousse, Proche de toutes Commodités",Maisons et Villas,Sousse,False,tayara
525,525,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/s2-direct-promoteur-hammem-sousse-prs-de-la-mer/68d112e127f44446941154ff/,"(S+2)  Direct Promoteur à Hammem Sousse, Prés de la Mer",Appartements,Sousse,False,tayara
526,526,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/la-soukra-sidi-fraj-a-vendre-studio-retaper-ou-rase/6936faa1cd04d08be7478d4c/,La Soukra Sidi Fraj: A Vendre Studio à retaper ou à rase,Maisons et Villas,Ariana,False,tayara
527,527,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-a-vendre-borj-louzir/6900c305b756576ab40a7dd5/,Appartement A Vendre Borj Louzir,Appartements,tunis,False,tayara
528,528,https://www.tayara.tn/item/maisons-et-villas/mahdia/autres-villes/une-maison-dmolir-ksour-essef-centre/69008f3dd0d95991e106a270/,une #maison– à démolir  à Ksour Essef centre.,Maisons et Villas,Mahdia,False,tayara
529,529,https://www.tayara.tn/item/maisons-et-villas/mahdia/tunis/villa-haut-standing-meuble-titre-bleu-jamais-habite-3-minutes-pied-de-la-plage/68f74f76b756576ab4054ba8/,"Villa Haut Standing – Meublée, Titre Bleu, Jamais Habitée à 3 minutes à pied de la plage",Maisons et Villas,Mahdia,False,tayara
530,530,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/raoued-route-sidi-amor-a-vendre-villa-un-seul-niveau-inacheve-donne-sur-deux-rues/6936f90c8914daae51980692/,Raoued Route Sidi Amor A Vendre Villa un seul niveau inachevée donne sur deux rues,Maisons et Villas,Ariana,False,tayara
531,531,https://www.tayara.tn/item/maisons-et-villas/mahdia/autres-villes/maison-individuelle-s3-seulement-4-minutes-de-la-mer/68cc2f1807c7711d7c6fc56f/,maison  individuelle S+3 À seulement 4 minutes de la mer,Maisons et Villas,Mahdia,False,tayara
532,532,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s2-cit-el-wafa-afh-2/691c9b60145e1617cba80148/,À vendre appartement S+2 Cité El Wafa AFH 2,Appartements,tunis,False,tayara
533,533,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/la-marsa-route-malaga-cite-sefiene/6936f59f8914daae519803e3/,LA MARSA ROUTE MALAGA CITE SEFIENE,Maisons et Villas,Tunis,False,tayara
534,534,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-bureau-h3-au-centre-ville-tunis/6936f5148914daae5198037e/,A vendre bureau h+3 au centre ville Tunis,Appartements,Tunis,False,tayara
535,535,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s1-tunis/6936f33fcd04d08be74787dc/,A vendre appartement s1 à Tunis,Appartements,Tunis,False,tayara
536,536,https://www.tayara.tn/item/appartements/ben-arous/hammam-lif/appartement-rez-de-chausse/6936f0f98914daae51980082/,appartement rez de chaussée,Appartements,Ben Arous,False,tayara
537,537,https://www.tayara.tn/item/appartements/bizerte/ras-jebel/maison-de-luxe-vendre-metline/6936f0bacd04d08be747861b/,Maison de luxe à vendre à Metline,Appartements,Bizerte,False,tayara
538,538,https://www.tayara.tn/item/maisons-et-villas/ariana/mnihla/vente-mnihla-villa-quartier-rsidentiel/691d86cc265523b710e7813c/,vente mnihla villa  quartier résidentiel,Maisons et Villas,Ariana,False,tayara
539,539,https://www.tayara.tn/item/appartements/ariana/ennasr/vente-ennasr2-s1-petite-surface/6932979fcd04d08be745b08e/,vente ennasr2 s+1 petite surface,Appartements,Ariana,False,tayara
540,540,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-s2-h-standing-en-cours-de-construction-200-mtres-plage-hammam-ghzeez/68ff3e4db756576ab4099c38/,Appartements S+2 H Standing en cours de construction  à 200 mètres plage Hammam ghzeez,Appartements,Nabeul,False,tayara
541,541,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-style-arabesque-au-centre-ville-tunis/6936eef2cd04d08be74784ad/,"A vendre maison style arabesque au centre ville ,Tunis",Maisons et Villas,Tunis,False,tayara
542,542,https://www.tayara.tn/item/appartements/bizerte/ghar-el-melh/a-vendre-2-appartements-quelque-mtres-de-la-mer-ghar-el-melh/6936ea5dcd04d08be7478120/,"A Vendre 2 Appartements à quelque Mètres de la mer, Ghar EL Melh",Appartements,Bizerte,False,tayara
543,543,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/a-vendre-s1-avc-place-de-parking-jardins-de-carthage/6936e2bf8914daae5197f505/,A Vendre S1  avc place de parking  Jardins de Carthage,Appartements,Tunis,False,tayara
544,544,https://www.tayara.tn/item/maisons-et-villas/bizerte/menzel-jemil/villa-sur-3-niveaux-vendre-rimel-bizerte/6936e2a88914daae5197f4e0/,Villa sur 3 Niveaux à Vendre à Rimel Bizerte,Maisons et Villas,Bizerte,False,tayara
545,545,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-en-triplex-vendre-cit-tayaran-bizerte/68fb5db1d0d95991e103f46a/,Villa en triplex à vendre à cité tayaran Bizerte,Maisons et Villas,Bizerte,False,tayara
546,546,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-s2-haut-standing-vue-piscine-dans-une-rsidence-garde-avec-ascenseur-et-double-piscine-afh2-mrezga-nabeul/674490d63c20a99fb558b775/,A Vendre : S+2 haut standing Vue piscine dans une résidence gardée avec ascenseur et double piscine à AFH2 Mrezga Nabeul.,Appartements,Nabeul,False,tayara
547,547,https://www.tayara.tn/item/maisons-et-villas/ariana/chotrana/a-vendre-une-superbe-villa-sur-vaste-jardin-avec-piscine-chotrana-/6936d75dcd04d08be747712b/,🏠A vendre une superbe villa sur vaste jardin avec piscine  à Chotrana 🏠,Maisons et Villas,Ariana,False,tayara
548,548,https://www.tayara.tn/item/appartements/sousse/sousse/-vendre-duplex-s3-haut-standing-jamais-habit/68cbe63c07c7711d7c6f8261/,À vendre – Duplex S+3 haut standing jamais habité,Appartements,Sousse,False,tayara
549,549,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-vendre-dans-une-rsidence-avec-piscine-afh2-mrezga-nabeul/6904afa16490817594e068f6/,S+2 à Vendre dans une résidence avec piscine à AFH2 Mrezga Nabeul,Appartements,Nabeul,False,tayara
550,550,https://www.tayara.tn/item/appartements/ariana/borj-louzir/appart-s3-en-rdc-titre-individuel-a-cite-essaha-borj-louzir/6936d51a8914daae5197e9e0/,Appart S+3 en RDC titre individuel a cite essaha borj louzir,Appartements,Ariana,False,tayara
551,551,https://www.tayara.tn/item/maisons-et-villas/la-manouba/autres-villes/-vendre-maison-manouba-centre-emplacement-exceptionnel/6936d4da8914daae5197e9a0/,À Vendre : Maison à Manouba Centre – Emplacement Exceptionnel,Maisons et Villas,La Manouba,False,tayara
552,552,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-avec-une-grande-terrasse-afh-mrezga-nabeul/67b876a3bf049e957eac2e71/,"A Vendre un S+3 en cours de construction, avec une grande terrasse à AFH Mrezga Nabeul",Appartements,Nabeul,False,tayara
553,553,https://www.tayara.tn/item/appartements/sousse/chatt-mariem/s-0-avec-meubles-chatt-mariem-prs-de-la-mer/68ffa29ab756576ab409e0f9/,"(S +0) avec meubles à Chatt Mariem,  Prés de la mer",Appartements,Sousse,False,tayara
554,554,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s2-cit-riadh-1-avec-place-de-parking/690f30dc145e1617cb9fea14/,(S+2) à Cité Riadh 1 avec  Place de Parking,Appartements,Sousse,False,tayara
555,555,https://www.tayara.tn/item/appartements/sousse/sousse/appartement-s2-bouhsina/68f39452b756576ab403528d/,Appartement  (S+2) à Bouhsina,Appartements,Sousse,False,tayara
556,556,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s1-directe-promoteur-cit-rayhanne/68fb7c94b756576ab407b522/,(S+1) Directe Promoteur à Cité Rayhanne,Appartements,Sousse,False,tayara
557,557,https://www.tayara.tn/item/appartements/sousse/sahloul/s3-directe-promoteur-sahloul-4/691d97c7265523b710e78f40/,(S+3) Directe Promoteur à Sahloul 4,Appartements,Sousse,False,tayara
558,558,https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/proprit-de-trois-biens-sahloul-dans-un-emplacement-stratgique/67acd0840b5f1b5530facfe9/,"Propriété de trois biens à Sahloul, dans un emplacement Stratégique",Maisons et Villas,Sousse,False,tayara
559,559,https://www.tayara.tn/item/appartements/tunis/l-aouina/s2-direct-promoteur-vendre-cit-les-palmeraies/679a35d66286c24145792b62/,S2 direct promoteur à vendre à cité les palmeraies,Appartements,Tunis,False,tayara
560,560,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-une-villa-jumele-la-soukra/68bea0e0c4782c5427ae430c/,A vendre une villa jumelée à la Soukra,Maisons et Villas,Ariana,False,tayara
561,561,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/a-vendre-duplex-indpendant-ariana/68c2da55c4782c5427b0fd81/,A vendre duplex indépendant à Ariana,Maisons et Villas,Ariana,False,tayara
562,562,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-s2-vendre-klibia-plage-el-fatha/68c13f0ac4782c5427afe4b5/,Appartement S+2 à vendre à Kélibia – Plage El Fatha,Appartements,tunis,False,tayara
563,563,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-s3-avec-garage/68cc11ca07c7711d7c6faa7d/,a vendre maison s+3 avec garage,Maisons et Villas,tunis,False,tayara
564,564,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-villa-plainpied-vendre-jinan-el-mansoura-klibia-/68e921763e7ffb8ac157fe5d/,🏡 Villa plain-pied à vendre à Jinan El Mansoura – Kélibia 🌴,Maisons et Villas,Nabeul,False,tayara
565,565,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s2-cit-erriadh-klibia/68e66c38e7035d31a41242e9/,"À Vendre : Appartement S+2 à Cité Erriadh, Kélibia",Appartements,tunis,False,tayara
